x,y,z,r,g,b
-1.57247,-0.813809,-0.048915,1.0,0.06522,0.0
-1.57726,-0.818499,-0.047025,1.0,0.0627,0.0
-1.57335,-0.81202,-0.051155,1.0,0.0682067,0.0
-1.5849,-0.813714,-0.047085,1.0,0.06278,0.0
-1.5786,-0.819459,-0.047975,1.0,0.0639667,0.0
-1.58384,-0.810286,-0.047575,1.0,0.0634333,0.0
-1.57554,-0.818759,-0.049735,1.0,0.0663133,0.0
-1.57697,-0.817688,-0.04818,1.0,0.06424,0.0
-1.57602,-0.817854,-0.04665,1.0,0.0622,0.0
-1.58203,-0.815576,-0.046415,1.0,0.0618867,0.0
1.79761,1.85358,-0.187435,1.0,0.249913,0.0
-1.57948,-0.814566,-0.049575,1.0,0.0661,0.0
-1.57835,-0.811112,-0.054105,1.0,0.07214,0.0
-1.58223,-0.814996,-0.04809,1.0,0.06412,0.0
-1.57306,-0.812195,-0.04896,1.0,0.06528,0.0
-1.57407,-0.818492,-0.036395,1.0,0.0485267,0.0
-1.58515,-0.81483,-0.051795,1.0,0.06906,0.0
-1.56866,-0.816856,-0.047855,1.0,0.0638067,0.0
-1.57685,-0.817951,-0.048955,1.0,0.0652733,0.0
-1.58079,-0.811339,-0.05186,1.0,0.0691467,0.0
-1.57076,-0.815811,-0.048955,1.0,0.0652733,0.0
-1.57135,-0.814671,-0.051345,1.0,0.06846,0.0
-1.57855,-0.817901,-0.04612,1.0,0.0614933,0.0
-1.5777,-0.817921,-0.04468,1.0,0.0595733,0.0
-1.58114,-0.815906,-0.04741,1.0,0.0632133,0.0
-1.58652,-0.80439,-0.048735,1.0,0.06498,0.0
-1.58806,-0.804786,-0.04246,1.0,0.0566133,0.0
-1.57268,-0.812744,-0.0494,1.0,0.0658667,0.0
-1.57125,-0.812652,-0.05239,1.0,0.0698533,0.0
-1.57133,-0.816446,-0.04839,1.0,0.06452,0.0
-1.57604,-0.81636,-0.05073,1.0,0.06764,0.0
-1.5712,-0.814439,-0.052425,1.0,0.0699,0.0
-1.58923,-0.815299,-0.048575,1.0,0.0647667,0.0
-1.5726,-0.810305,-0.05216,1.0,0.0695467,0.0
-1.57123,-0.813396,-0.08035,1.0,0.107133,0.0
-1.57441,-0.811232,-0.05522,1.0,0.0736267,0.0
-1.58529,-0.815183,-0.057275,1.0,0.0763667,0.0
-1.58189,-0.817681,-0.046285,1.0,0.0617133,0.0
-1.5685,-0.815561,-0.048505,1.0,0.0646733,0.0
-1.56843,-0.815024,-0.045885,1.0,0.06118,0.0
1.19621,-0.719199,-0.06488,1.0,0.0865067,0.0
-1.57549,-0.817427,-0.04957,1.0,0.0660933,0.0
-1.57561,-0.816089,-0.04489,1.0,0.0598533,0.0
-1.57662,-0.812249,-0.05048,1.0,0.0673067,0.0
-1.57557,-0.816564,-0.045595,1.0,0.0607933,0.0
-1.56837,-0.816663,-0.041405,1.0,0.0552067,0.0
-1.58873,-0.800005,-0.048255,1.0,0.06434,0.0
-1.58707,-0.802375,-0.045595,1.0,0.0607933,0.0
-1.58776,-0.801413,-0.042575,1.0,0.0567667,0.0
-1.59181,-0.801398,-0.04083,1.0,0.05444,0.0
-1.58761,-0.802003,-0.04663,1.0,0.0621733,0.0
-1.5867,-0.80698,-0.039385,1.0,0.0525133,0.0
-1.58554,-0.806719,-0.04246,1.0,0.0566133,0.0
-1.58796,-0.800992,-0.04655,1.0,0.0620667,0.0
-1.5874,-0.801922,-0.04408,1.0,0.0587733,0.0
-1.57792,-0.8104,-0.046335,1.0,0.06178,0.0
-1.5786,-0.814747,-0.04051,1.0,0.0540133,0.0
2.03511,3.44908,-0.78766,0.949787,1.0,0.0
-1.57902,-0.80858,-0.04663,1.0,0.0621733,0.0
-1.57191,-0.815538,-0.053785,1.0,0.0717133,0.0
-1.57733,-0.825386,-0.04563,1.0,0.06084,0.0
-1.58776,-0.813137,-0.051485,1.0,0.0686467,0.0
-1.56776,-0.814838,-0.04896,1.0,0.06528,0.0
-1.57499,-0.81965,-0.04959,1.0,0.06612,0.0
-1.56808,-0.812319,-0.05053,1.0,0.0673733,0.0
-1.57896,-0.812744,-0.05009,1.0,0.0667867,0.0
-1.57337,-0.80886,-0.04372,1.0,0.0582933,0.0
-1.5747,-0.814733,-0.05427,1.0,0.07236,0.0
-1.57775,-0.814943,-0.048595,1.0,0.0647933,0.0
-1.57601,-0.816653,-0.048645,1.0,0.06486,0.0
-1.57611,-0.814538,-0.05152,1.0,0.0686933,0.0
-1.57253,-0.808769,-0.04884,1.0,0.06512,0.0
-1.57543,-0.81814,-0.050665,1.0,0.0675533,0.0
-1.57246,-0.816141,-0.05653,1.0,0.0753733,0.0
-1.5739,-0.818956,-0.051955,1.0,0.0692733,0.0
-1.5771,-0.815164,-0.057635,1.0,0.0768467,0.0
-1.58412,-0.815705,-0.05173,1.0,0.0689733,0.0
-1.58276,-0.815545,-0.051425,1.0,0.0685667,0.0
1.27836,-1.16601,-0.313135,1.0,0.417513,0.0
-1.56702,-0.8167,-0.04845,1.0,0.0646,0.0
-1.56996,-0.811789,-0.05249,1.0,0.0699867,0.0
-1.57978,-0.816308,-0.044955,1.0,0.05994,0.0
-1.57027,-0.81493,-0.04995,1.0,0.0666,0.0
-1.56944,-0.815588,-0.05349,1.0,0.07132,0.0
-1.57167,-0.812118,-0.055175,1.0,0.0735667,0.0
-1.56493,-0.818605,-0.04574,1.0,0.0609867,0.0
-1.56855,-0.818668,-0.047725,1.0,0.0636333,0.0
-1.57148,-0.815813,-0.053175,1.0,0.0709,0.0
-1.56618,-0.816675,-0.05269,1.0,0.0702533,0.0
-1.56581,-0.816302,-0.05267,1.0,0.0702267,0.0
-1.56572,-0.818069,-0.052265,1.0,0.0696867,0.0
-1.57059,-0.813634,-0.05545,1.0,0.0739333,0.0
-1.58423,-0.816632,-0.049835,1.0,0.0664467,0.0
-1.57263,-0.812398,-0.054445,1.0,0.0725933,0.0
-1.56984,-0.81542,-0.049345,1.0,0.0657933,0.0
0.55722,0.0273888,-0.02539,1.0,0.0338533,0.0
-1.56652,-0.81674,-0.050455,1.0,0.0672733,0.0
-1.5745,-0.810385,-0.049375,1.0,0.0658333,0.0
-1.57167,-0.813436,-0.05,1.0,0.0666667,0.0
-1.57447,-0.816725,-0.049575,1.0,0.0661,0.0
-1.58601,-0.814832,-0.05291,1.0,0.0705467,0.0
1.34674,2.57275,-0.691365,1.0,0.92182,0.0
-1.57435,-0.81706,-0.05146,1.0,0.0686133,0.0
-1.58305,-0.798144,-0.049275,1.0,0.0657,0.0
-1.57148,-0.814633,-0.053765,1.0,0.0716867,0.0
-1.57394,-0.810113,-0.058855,1.0,0.0784733,0.0
-1.57239,-0.812842,-0.053995,1.0,0.0719933,0.0
-1.57487,-0.81186,-0.05045,1.0,0.0672667,0.0
0.586705,-0.58351,-0.098085,1.0,0.13078,0.0
-1.58228,-0.81716,-0.053395,1.0,0.0711933,0.0
2.13253,-1.45792,-0.203385,1.0,0.27118,0.0
-1.5641,-0.818436,-0.051415,1.0,0.0685533,0.0
-1.58004,-0.818184,-0.054935,1.0,0.0732467,0.0
-1.58192,-0.817741,-0.050515,1.0,0.0673533,0.0
-1.57294,-0.813346,-0.052965,1.0,0.07062,0.0
-1.57167,-0.812245,-0.05633,1.0,0.0751067,0.0
-1.57706,-0.816378,-0.04985,1.0,0.0664667,0.0
-1.56829,-0.814885,-0.04611,1.0,0.06148,0.0
-1.56931,-0.816982,-0.044965,1.0,0.0599533,0.0
-1.56752,-0.814659,-0.045335,1.0,0.0604467,0.0
-1.56876,-0.816484,-0.050815,1.0,0.0677533,0.0
-1.57653,-0.810858,-0.05093,1.0,0.0679067,0.0
-1.57235,-0.814607,-0.05258,1.0,0.0701067,0.0
-1.57335,-0.809688,-0.044585,1.0,0.0594467,0.0
-1.57225,-0.811751,-0.04602,1.0,0.06136,0.0
-1.57415,-0.810006,-0.046555,1.0,0.0620733,0.0
-1.56718,-0.821164,-0.023655,1.0,0.03154,0.0
-1.57555,-0.809267,-0.050115,1.0,0.06682,0.0
-1.57426,-0.807511,-0.04596,1.0,0.06128,0.0
-1.57369,-0.810933,-0.04452,1.0,0.05936,0.0
-2.14163,-0.82344,-0.046725,1.0,0.0623,0.0
1.89158,0.00230761,-0.05677,1.0,0.0756933,0.0
1.66373,2.50873,-0.328615,1.0,0.438153,0.0
-1.25798,-1.48748,-0.039885,1.0,0.05318,0.0
-1.25951,-1.48718,-0.037655,1.0,0.0502067,0.0
-1.92296,-0.840285,-0.071105,1.0,0.0948067,0.0
-1.57238,-0.816326,-0.055295,1.0,0.0737267,0.0
-1.5717,-0.816119,-0.054635,1.0,0.0728467,0.0
-1.57187,-0.816245,-0.055215,1.0,0.07362,0.0
0.526032,-1.63078,-0.152955,1.0,0.20394,0.0
-1.57588,-0.80898,-0.04619,1.0,0.0615867,0.0
0.348852,-0.0233532,-0.047815,1.0,0.0637533,0.0
-2.06756,-0.949064,-0.030065,1.0,0.0400867,0.0
-2.06602,-0.950559,-0.02682,1.0,0.03576,0.0
0.923383,-0.692744,-0.18485,1.0,0.246467,0.0
0.515492,-3.71821,-2.15655,0.0,1.0,0.875407
-1.58039,-0.817642,-0.052835,1.0,0.0704467,0.0
-1.57066,-0.815462,-0.057005,1.0,0.0760067,0.0
-1.57218,-0.816499,-0.05075,1.0,0.0676667,0.0
-1.57563,-0.806906,-0.04641,1.0,0.06188,0.0
1.6308,-1.0109,-0.175,1.0,0.233333,0.0
-1.58545,-0.796817,-0.04613,1.0,0.0615067,0.0
-1.57224,-0.814959,-0.05729,1.0,0.0763867,0.0
1.36024,-0.440117,-0.131445,1.0,0.17526,0.0
-1.57289,-0.81434,-0.05431,1.0,0.0724133,0.0
1.15452,-0.241495,-0.279085,1.0,0.372113,0.0
-0.946485,-0.952273,-0.04957,1.0,0.0660933,0.0
2.09485,0.451227,-0.025,1.0,0.0333333,0.0
-1.58623,-0.795362,-0.048115,1.0,0.0641533,0.0
-1.58691,-0.794108,-0.048475,1.0,0.0646333,0.0
-1.58759,-0.79604,-0.040645,1.0,0.0541933,0.0
3.17609,3.70736,-0.53731,1.0,0.716413,0.0
-1.5879,-0.793962,-0.045295,1.0,0.0603933,0.0
-1.58742,-0.796961,-0.040385,1.0,0.0538467,0.0
-1.58612,-0.797013,-0.03826,1.0,0.0510133,0.0
-1.5872,-0.794345,-0.04504,1.0,0.0600533,0.0
-1.58437,-0.797843,-0.04619,1.0,0.0615867,0.0
-1.56503,-0.81568,-0.047085,1.0,0.06278,0.0
-1.58405,-0.802793,-0.04327,1.0,0.0576933,0.0
-1.58157,-0.801676,-0.049335,1.0,0.06578,0.0
-1.57978,-0.805913,-0.04594,1.0,0.0612533,0.0
-1.58099,-0.806563,-0.041705,1.0,0.0556067,0.0
-1.58787,-0.793048,-0.045925,1.0,0.0612333,0.0
-1.57873,-0.806766,-0.047585,1.0,0.0634467,0.0
-1.5782,-0.80684,-0.05024,1.0,0.0669867,0.0
-1.57807,-0.811767,-0.04468,1.0,0.0595733,0.0
-1.58054,-0.809798,-0.04053,1.0,0.05404,0.0
-1.57786,-0.810027,-0.046065,1.0,0.06142,0.0
-1.57914,-0.807551,-0.043765,1.0,0.0583533,0.0
-1.59131,-0.787317,-0.046665,1.0,0.06222,0.0
-1.58192,-0.8012,-0.050985,1.0,0.06798,0.0
-1.58049,-0.804823,-0.04463,1.0,0.0595067,0.0
-1.58102,-0.806854,-0.03828,1.0,0.05104,0.0
-1.58168,-0.802217,-0.048745,1.0,0.0649933,0.0
-1.58778,-0.795426,-0.041115,1.0,0.05482,0.0
-1.58201,-0.804763,-0.044365,1.0,0.0591533,0.0
-1.57887,-0.808205,-0.047015,1.0,0.0626867,0.0
-1.58203,-0.805622,-0.03962,1.0,0.0528267,0.0
-1.58925,-0.795483,-0.045995,1.0,0.0613267,0.0
-1.57944,-0.807314,-0.0457,1.0,0.0609333,0.0
-2.10529,-0.894713,-0.052935,1.0,0.07058,0.0
-1.58347,-0.803475,-0.039125,1.0,0.0521667,0.0
-1.57832,-0.808148,-0.052235,1.0,0.0696467,0.0
-1.58094,-0.804278,-0.045185,1.0,0.0602467,0.0
-1.58215,-0.806434,-0.032925,1.0,0.0439,0.0
-1.57952,-0.810491,-0.0498,1.0,0.0664,0.0
-1.58204,-0.806366,-0.04421,1.0,0.0589467,0.0
-1.5782,-0.810346,-0.04059,1.0,0.05412,0.0
-1.58259,-0.803518,-0.047575,1.0,0.0634333,0.0
-1.5764,-0.811982,-0.044775,1.0,0.0597,0.0
-1.57473,-0.816264,-0.053095,1.0,0.0707933,0.0
-1.57425,-0.814335,-0.043495,1.0,0.0579933,0.0
-1.58478,-0.793104,-0.050105,1.0,0.0668067,0.0
-1.57427,-0.803658,-0.045195,1.0,0.06026,0.0
-1.58454,-0.799138,-0.04544,1.0,0.0605867,0.0
-1.5795,-0.813981,-0.044485,1.0,0.0593133,0.0
-2.12805,-0.845924,-0.044035,1.0,0.0587133,0.0
-1.58302,-0.800212,-0.044255,1.0,0.0590067,0.0
-1.57695,-0.812524,-0.0487,1.0,0.0649333,0.0
-1.58164,-0.802544,-0.04685,1.0,0.0624667,0.0
-1.58026,-0.803994,-0.04595,1.0,0.0612667,0.0
-1.58173,-0.803362,-0.04483,1.0,0.0597733,0.0
-2.81202,-2.10996,-0.06197,1.0,0.0826267,0.0
2.19202,3.19047,-0.518455,1.0,0.691273,0.0
-1.58432,-0.813498,-0.049165,1.0,0.0655533,0.0
-1.58261,-0.792996,-0.051755,1.0,0.0690067,0.0
-1.58653,-0.812272,-0.050145,1.0,0.06686,0.0
-1.58314,-0.814698,-0.04493,1.0,0.0599067,0.0
-1.58254,-0.793037,-0.04817,1.0,0.0642267,0.0
1.23679,4.04036,-0.05374,1.0,0.0716533,0.0
-0.199797,-0.632374,-0.042635,1.0,0.0568467,0.0
-1.58075,-0.805244,-0.045345,1.0,0.06046,0.0
-1.58201,-0.804382,-0.04878,1.0,0.06504,0.0
-1.58385,-0.800612,-0.036955,1.0,0.0492733,0.0
-1.58397,-0.798172,-0.0502,1.0,0.0669333,0.0
-1.5871,-0.813899,-0.04889,1.0,0.0651867,0.0
-2.11946,-0.835675,-0.055655,1.0,0.0742067,0.0
0.012296,-2.11183,-1.74598,0.0,1.0,0.327967
-1.58547,-0.813947,-0.04846,1.0,0.0646133,0.0
-3.59181,-3.42841,-0.328725,1.0,0.4383,0.0
-1.58416,-0.820576,-0.0441,1.0,0.0588,0.0
-1.57508,-2.24837,-0.161595,1.0,0.21546,0.0
-1.56855,-2.23973,-0.11092,1.0,0.147893,0.0
-1.57178,-2.24178,-0.113865,1.0,0.15182,0.0
0.464601,-0.437743,-0.06123,1.0,0.08164,0.0
-1.57194,-0.814683,-0.0542,1.0,0.0722667,0.0
-1.58609,-0.810419,-0.0574,1.0,0.0765333,0.0
-1.59251,-0.812722,-0.047965,1.0,0.0639533,0.0
-1.59067,-0.811725,-0.04465,1.0,0.0595333,0.0
-1.58462,-0.814441,-0.04472,1.0,0.0596267,0.0
-1.59118,-0.810036,-0.04823,1.0,0.0643067,0.0
-1.58965,-0.813531,-0.04527,1.0,0.06036,0.0
-1.58555,-0.812589,-0.05054,1.0,0.0673867,0.0
-1.58797,-0.808913,-0.041615,1.0,0.0554867,0.0
-1.58545,-0.814268,-0.04649,1.0,0.0619867,0.0
-2.12134,-0.830813,-0.05011,1.0,0.0668133,0.0
-1.59042,-0.814539,-0.047635,1.0,0.0635133,0.0
1.13552,2.70486,-0.597785,1.0,0.797047,0.0
-0.218521,-0.527243,-0.049985,1.0,0.0666467,0.0
-2.69584,-1.29454,-0.084435,1.0,0.11258,0.0
-1.60963,-1.26518,-0.017985,1.0,0.02398,0.0
3.35768,3.6454,-0.20969,1.0,0.279587,0.0
-1.58957,-1.65768,-0.226885,1.0,0.302513,0.0
-1.32572,-1.59894,-0.04758,1.0,0.06344,0.0
-1.05126,-1.03849,-0.06235,1.0,0.0831333,0.0
-0.6817,-1.49786,-0.19939,1.0,0.265853,0.0
-2.45391,-1.34497,-0.154465,1.0,0.205953,0.0
-1.54669,-1.53661,-0.222755,1.0,0.297007,0.0
-3.51103,-4.21614,-0.33843,1.0,0.45124,0.0
1.42602,-0.357394,-0.138965,1.0,0.185287,0.0
0.998361,-0.548777,-0.19638,1.0,0.26184,0.0
-1.57187,-0.814812,-0.053555,1.0,0.0714067,0.0
-0.186719,-1.70588,-1.75459,0.0,1.0,0.339453
-0.176953,-0.631382,-0.0394,1.0,0.0525333,0.0
1.09943,-0.249852,-0.258105,1.0,0.34414,0.0
1.96738,-2.21506,-0.49551,1.0,0.66068,0.0
-0.293087,-1.4814,-0.127975,1.0,0.170633,0.0
3.7513,3.71173,-0.175,1.0,0.233333,0.0
1.34404,-0.286495,-0.153945,1.0,0.20526,0.0
1.7318,1.88476,-0.24051,1.0,0.32068,0.0
-1.58803,-0.794194,-0.04586,1.0,0.0611467,0.0
1.33331,4.24048,-1.37874,0.161687,1.0,0.0
-1.57176,-0.806945,-0.039565,1.0,0.0527533,0.0
-1.58618,-0.795501,-0.04722,1.0,0.06296,0.0
1.52885,0.690417,-0.40012,1.0,0.533493,0.0
-1.57934,-0.809081,-0.05009,1.0,0.0667867,0.0
-0.128045,-0.0670031,-0.016115,1.0,0.0214867,0.0
-2.07434,-0.937324,-0.05335,1.0,0.0711333,0.0
-2.53602,-2.1969,-0.14374,1.0,0.191653,0.0
0.797568,0.105095,-0.589565,1.0,0.786087,0.0
-2.89486,-4.05631,-0.480775,1.0,0.641033,0.0
0.908097,-0.503023,-0.33756,1.0,0.45008,0.0
-1.85817,-1.8552,-0.063715,1.0,0.0849533,0.0
0.89751,2.19752,-0.817565,0.909913,1.0,0.0
-1.57057,-0.809512,-0.04561,1.0,0.0608133,0.0
2.83114,3.10546,-0.1046,1.0,0.139467,0.0
1.83152,1.48573,-0.391855,1.0,0.522473,0.0
-3.6087,-3.07327,-0.75883,0.988227,1.0,0.0
-0.690514,-1.21105,-0.039975,1.0,0.0533,0.0
-1.57879,-0.816151,-0.05471,1.0,0.0729467,0.0
-1.57506,-0.816809,-0.05475,1.0,0.073,0.0
-1.57635,-0.818983,-0.044405,1.0,0.0592067,0.0
-1.57951,-0.817178,-0.052605,1.0,0.07014,0.0
-1.57592,-0.815174,-0.047405,1.0,0.0632067,0.0
-1.57621,-0.81491,-0.047525,1.0,0.0633667,0.0
-1.58191,-0.817956,-0.050165,1.0,0.0668867,0.0
-1.57506,-0.816919,-0.05059,1.0,0.0674533,0.0
-1.57491,-0.816582,-0.047655,1.0,0.06354,0.0
1.67943,0.0531076,-0.164905,1.0,0.219873,0.0
-1.57294,-0.81629,-0.050515,1.0,0.0673533,0.0
-1.57335,-0.816815,-0.04995,1.0,0.0666,0.0
-1.5736,-0.816652,-0.051285,1.0,0.06838,0.0
-1.57506,-0.817222,-0.0531,1.0,0.0708,0.0
-1.57361,-0.815108,-0.052135,1.0,0.0695133,0.0
-1.57527,-0.814866,-0.05069,1.0,0.0675867,0.0
1.41706,-0.263143,-0.11867,1.0,0.158227,0.0
-1.57437,-0.816343,-0.050945,1.0,0.0679267,0.0
0.434877,1.38129,-0.06887,1.0,0.0918267,0.0
-1.57441,-0.817135,-0.05092,1.0,0.0678933,0.0
0.878068,-0.494323,-0.37515,1.0,0.5002,0.0
-1.57524,-0.81371,-0.049145,1.0,0.0655267,0.0
-1.57444,-0.813298,-0.05259,1.0,0.07012,0.0
-1.57381,-0.812372,-0.0482,1.0,0.0642667,0.0
-1.57569,-0.813859,-0.048625,1.0,0.0648333,0.0
-2.67494,-3.60686,-0.30715,1.0,0.409533,0.0
-1.57106,-0.815073,-0.055275,1.0,0.0737,0.0
-1.57325,-0.816267,-0.050645,1.0,0.0675267,0.0
1.62129,2.84644,-0.4477,1.0,0.596933,0.0
2.25719,1.47524,-0.025,1.0,0.0333333,0.0
1.55213,1.19878,-0.50925,1.0,0.679,0.0
-1.11754,-1.10596,-0.062965,1.0,0.0839533,0.0
2.81158,3.19688,-0.23729,1.0,0.316387,0.0
-2.11204,-0.890098,-0.034135,1.0,0.0455133,0.0
-1.57656,-0.814208,-0.05083,1.0,0.0677733,0.0
-1.575,-0.815108,-0.050345,1.0,0.0671267,0.0
1.63104,0.242385,-0.2165,1.0,0.288667,0.0
-0.280196,-1.1638,-0.209515,1.0,0.279353,0.0
0.934229,-0.730617,-0.32625,1.0,0.435,0.0
-1.57444,-0.816698,-0.05184,1.0,0.06912,0.0
-1.57578,-0.817852,-0.05141,1.0,0.0685467,0.0
-0.193254,-0.601005,-0.0489,1.0,0.0652,0.0
1.09595,-0.623363,-0.15242,1.0,0.203227,0.0
1.07927,-0.611343,-0.148795,1.0,0.198393,0.0
-2.3431,-1.00193,-0.045915,1.0,0.06122,0.0
-1.5676,-2.21643,-0.08786,1.0,0.117147,0.0
0.115325,-1.0705,-0.04277,1.0,0.0570267,0.0
1.08276,-0.996287,-0.093095,1.0,0.124127,0.0
1.84075,0.606282,-0.175,1.0,0.233333,0.0
0.991817,-0.764297,-0.30057,1.0,0.40076,0.0
1.89651,2.85187,-0.2274,1.0,0.3032,0.0
-1.57162,-0.815934,-0.049945,1.0,0.0665933,0.0
-1.58564,-0.816697,-0.04375,1.0,0.0583333,0.0
-1.57841,-0.817956,-0.049135,1.0,0.0655133,0.0
1.49549,1.06092,-0.552975,1.0,0.7373,0.0
-2.11069,-0.841166,-0.05099,1.0,0.0679867,0.0
2.13398,2.42889,-0.30622,1.0,0.408293,0.0
-1.57586,-0.817265,-0.04982,1.0,0.0664267,0.0
-1.57412,-0.818154,-0.049385,1.0,0.0658467,0.0
1.50361,-0.216172,-0.218715,1.0,0.29162,0.0
1.25216,1.3188,-0.50045,1.0,0.667267,0.0
-1.57218,-0.815721,-0.051315,1.0,0.06842,0.0
1.30819,-0.411862,-0.36314,1.0,0.484187,0.0
-1.58298,-0.816363,-0.04692,1.0,0.06256,0.0
-1.58447,-0.816607,-0.04657,1.0,0.0620933,0.0
-1.58764,-0.814486,-0.04673,1.0,0.0623067,0.0
-2.798,-2.21564,-0.231425,1.0,0.308567,0.0
0.736039,2.84894,-0.887435,0.816753,1.0,0.0
-3.29234,-2.69922,-0.421115,1.0,0.561487,0.0
0.473535,3.80657,-0.010535,1.0,0.0140467,0.0
-0.826984,-1.41284,-0.045495,1.0,0.06066,0.0
0.130315,0.160392,-1.02069,0.639073,1.0,0.0
1.5718,1.68888,-0.299495,1.0,0.399327,0.0
1.93985,1.09849,-0.126015,1.0,0.16802,0.0
-1.57762,-0.815124,-0.053635,1.0,0.0715133,0.0
-2.09545,-0.902226,-0.056415,1.0,0.07522,0.0
-1.57563,-0.817516,-0.050815,1.0,0.0677533,0.0
0.987794,-0.323735,-0.042255,1.0,0.05634,0.0
-2.3434,-1.00177,-0.04284,1.0,0.05712,0.0
3.14013,3.72877,-0.05599,1.0,0.0746533,0.0
-1.58725,-0.815244,-0.044195,1.0,0.0589267,0.0
-1.29046,-1.58071,-0.03086,1.0,0.0411467,0.0
0.677019,-0.851874,-0.103285,1.0,0.137713,0.0
1.36186,-0.323825,-0.148335,1.0,0.19778,0.0
1.06385,-0.367461,-0.490585,1.0,0.654113,0.0
1.77265,1.48742,-0.23289,1.0,0.31052,0.0
-3.51494,-2.88648,-0.723855,1.0,0.96514,0.0
0.843165,-1.05015,-0.25318,1.0,0.337573,0.0
1.85337,1.00625,-0.161435,1.0,0.215247,0.0
0.52332,1.92938,-0.02079,1.0,0.02772,0.0
-2.51483,-1.56325,-0.24385,1.0,0.325133,0.0
-1.58633,-0.797904,-0.04327,1.0,0.0576933,0.0
-3.68436,-2.21553,-0.068245,1.0,0.0909933,0.0
1.82425,0.520808,-0.09736,1.0,0.129813,0.0
-3.68302,-2.21584,-0.06333,1.0,0.08444,0.0
1.51112,-0.209847,-0.22872,1.0,0.30496,0.0
-2.19584,-0.962051,-0.02992,1.0,0.0398933,0.0
-1.19718,-1.86718,-0.093385,1.0,0.124513,0.0
-2.12001,-0.869756,-0.052755,1.0,0.07034,0.0
2.10393,3.33152,-0.67782,1.0,0.90376,0.0
-2.08521,-0.925632,-0.028375,1.0,0.0378333,0.0
-1.30453,-1.57869,-0.03564,1.0,0.04752,0.0
0.939612,-1.11337,-0.025,1.0,0.0333333,0.0
-2.55982,-1.8814,-0.212135,1.0,0.282847,0.0
-1.57149,-0.816038,-0.05121,1.0,0.06828,0.0
-1.58509,-0.798214,-0.046335,1.0,0.06178,0.0
-2.11391,-0.875113,-0.04001,1.0,0.0533467,0.0
1.24452,-0.745094,-0.03582,1.0,0.04776,0.0
-1.57515,-0.816833,-0.050555,1.0,0.0674067,0.0
-1.58684,-0.79788,-0.04227,1.0,0.05636,0.0
2.34386,3.44429,-0.609455,1.0,0.812607,0.0
-2.14347,-0.820417,-0.05116,1.0,0.0682133,0.0
-1.57481,-0.817413,-0.0523,1.0,0.0697333,0.0
0.164046,0.430267,-0.09484,1.0,0.126453,0.0
0.143275,1.30399,-0.025,1.0,0.0333333,0.0
-1.5867,-0.795934,-0.043335,1.0,0.05778,0.0
1.34979,-0.33274,-0.159435,1.0,0.21258,0.0
-1.57543,-0.81642,-0.05085,1.0,0.0678,0.0
1.38346,-0.28765,-0.130975,1.0,0.174633,0.0
0.639784,-0.174788,-0.035305,1.0,0.0470733,0.0
-1.28158,-1.58087,-0.03869,1.0,0.0515867,0.0
-2.1126,-0.891152,-0.0383,1.0,0.0510667,0.0
-3.68024,-2.21485,-0.07191,1.0,0.09588,0.0
-1.57516,-0.81874,-0.04838,1.0,0.0645067,0.0
1.79533,1.576,-0.409835,1.0,0.546447,0.0
1.09497,-0.268862,-0.364875,1.0,0.4865,0.0
-3.59184,-3.21921,-0.556525,1.0,0.742033,0.0
-2.14278,-0.819899,-0.04864,1.0,0.0648533,0.0
-1.57508,-0.817397,-0.051065,1.0,0.0680867,0.0
1.40125,2.7463,-0.481455,1.0,0.64194,0.0
1.45625,2.79947,-0.472985,1.0,0.630647,0.0
-2.0669,-0.950529,-0.038845,1.0,0.0517933,0.0
1.3106,-0.398502,-0.153375,1.0,0.2045,0.0
-2.11409,-0.868123,-0.0529,1.0,0.0705333,0.0
-2.56558,-1.75697,-0.20894,1.0,0.278587,0.0
1.33193,-0.183723,-0.18491,1.0,0.246547,0.0
1.26152,0.250999,-0.51862,1.0,0.691493,0.0
-2.1424,-0.820579,-0.04772,1.0,0.0636267,0.0
-2.14282,-0.820051,-0.051475,1.0,0.0686333,0.0
-2.14149,-0.819603,-0.050275,1.0,0.0670333,0.0
-1.56871,-0.815135,-0.050145,1.0,0.06686,0.0
0.435468,-1.04931,-1.05781,0.589593,1.0,0.0
-1.28855,-1.50501,-0.03889,1.0,0.0518533,0.0
2.52536,2.72385,-0.5182,1.0,0.690933,0.0
2.36679,0.549469,-0.160115,1.0,0.213487,0.0
-1.6105,-0.534236,-0.085705,1.0,0.114273,0.0
-4.13529,-2.60773,-0.025,1.0,0.0333333,0.0
-1.57496,-0.817226,-0.0506,1.0,0.0674667,0.0
2.76609,3.24143,-0.388255,1.0,0.517673,0.0
-1.57425,-0.816661,-0.049085,1.0,0.0654467,0.0
1.70443,0.26881,-0.222485,1.0,0.296647,0.0
2.08406,3.21786,-0.52851,1.0,0.70468,0.0
0.484908,-0.834941,-0.071055,1.0,0.09474,0.0
-4.15173,-2.59223,-0.0591,1.0,0.0788,0.0
0.477048,-0.824032,-0.081915,1.0,0.10922,0.0
-1.58266,-0.797094,-0.040585,1.0,0.0541133,0.0
-1.57341,-0.818654,-0.053315,1.0,0.0710867,0.0
1.76156,1.49473,-0.230505,1.0,0.30734,0.0
-1.57752,-0.817541,-0.052845,1.0,0.07046,0.0
